ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim,nY1Crim,Training_Sample,pyv
8325,1,0,45,15,0,10,999,2,2,Drug,12,10,6,3,5,5,5,1,0,3,4,1,3,2,1,1,0,0,1,1,0,0,TRUE,FALSE,1,0.701741735
8326,1,1,45,1,0,2,9,1,2,Other,24,10,6,3,5,0,5,1,1,2,4,0,3,0,1,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
8327,1,0,35,19,0,5,1,1,0,999,48,5,2,0,5,0,4,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
8329,1,0,30,12,0,1,1,2,0,Property,24,10,6,0,5,0,5,0,0,1,2,0,3,0,0,0,0,1,0,1,1,1,FALSE,TRUE,1,0.298258265
8330,1,1,40,1,1,8,4,2,3,Property,36,10,6,3,5,1,4,1,1,3,4,1,3,0,0,1,1,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8331,1,0,40,9,0,6,4,2,3,Drug,24,10,6,3,5,3,5,1,1,2,4,1,2,1,1,0,1,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8334,1,1,25,14,1,7,9,3,3,Violent/Non-Sex,48,2,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8337,1,0,45,11,0,8,1,1,0,Property,12,10,6,1,5,5,5,0,0,3,3,0,3,1,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8338,1,1,30,6,0,6,9,3,1,Violent/Sex,48,2,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
8340,1,0,30,23,0,10,9,2,0,Property,24,10,4,1,5,4,3,0,1,2,2,1,3,1,0,0,0,0,1,1,1,0,TRUE,FALSE,1,0.701741735
8341,1,0,35,21,0,5,1,1,3,Violent/Non-Sex,48,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8343,1,1,40,8,1,7,9,2,2,Violent/Non-Sex,48,4,0,1,2,1,0,0,0,3,0,1,2,1,0,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8344,1,1,30,21,1,7,4,3,0,Property,12,10,6,0,2,5,5,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8345,1,1,50,11,0,6,4,3,1,Drug,36,10,6,3,5,5,1,0,1,3,2,0,2,2,0,0,1,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8347,1,0,50,17,0,3,9,3,1,Violent/Non-Sex,36,8,6,2,2,0,5,1,0,3,4,0,1,0,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8351,1,1,50,4,0,3,1,3,1,Other,24,10,6,3,5,1,3,1,1,3,4,0,1,0,1,0,1,0,0,0,1,0,FALSE,TRUE,1,0.298258265
8352,1,1,50,18,0,7,4,2,0,Violent/Non-Sex,48,10,5,3,5,4,2,0,0,3,1,1,2,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8353,1,1,45,3,0,4,1,3,0,Violent/Non-Sex,48,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8356,1,1,30,22,0,10,9,3,1,Other,24,6,3,0,0,4,3,0,1,3,4,0,0,2,1,0,1,1,0,1,1,0,FALSE,TRUE,1,0.298258265
8357,1,0,30,17,0,4,1,3,3,Property,36,4,3,0,4,0,0,1,0,2,3,0,3,0,0,0,0,0,0,0,1,0,FALSE,TRUE,1,0.298258265
8358,1,1,30,8,0,10,9,2,3,Drug,48,5,6,2,0,2,5,1,0,1,4,0,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8360,1,1,35,22,0,5,999,2,1,Other,12,6,5,0,0,5,4,0,0,3,2,0,0,2,1,0,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
8361,1,1,50,14,0,2,1,2,2,Violent/Non-Sex,24,10,6,3,5,0,3,0,1,3,4,1,3,0,1,0,1,0,0,0,1,1,FALSE,TRUE,1,0.298258265
8363,1,1,30,24,0,9,999,2,0,Other,24,10,4,1,2,4,3,1,0,2,0,0,2,2,0,0,0,1,0,1,0,0,FALSE,TRUE,1,0.298258265
8364,1,1,50,4,0,3,999,2,0,Property,12,10,1,0,5,4,5,0,0,3,1,0,3,1,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8365,1,1,35,14,0,7,4,2,2,999,36,7,5,1,0,1,4,0,1,3,3,0,0,2,0,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8366,1,0,40,14,0,6,4,3,0,Violent/Non-Sex,24,10,6,3,5,0,5,1,0,3,4,1,3,0,1,1,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8368,1,1,35,7,0,4,1,2,2,Property,12,10,6,3,5,2,5,0,0,3,4,1,3,1,1,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
8369,1,1,50,3,0,3,999,3,3,999,24,10,2,0,0,5,3,0,1,3,2,0,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8371,1,1,30,20,0,6,1,3,0,Drug,36,6,5,0,0,5,2,0,1,3,4,0,0,2,1,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8372,1,0,40,17,0,6,4,2,3,999,24,9,6,0,1,2,5,0,0,3,2,0,1,2,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8374,1,0,25,23,0,10,9,2,3,Drug,12,5,6,3,1,4,4,0,1,1,4,1,1,2,0,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8375,1,1,25,20,0,9,9,3,0,Drug,24,4,2,0,3,1,0,0,0,2,2,0,1,2,0,0,0,1,0,1,0,0,FALSE,TRUE,1,0.298258265
8376,0,0,25,2,999,7,4,2,2,999,24,2,4,0,1,2,2,0,0,1,4,0,1,2,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8377,1,1,30,20,1,9,9,2,0,999,48,5,2,0,3,1,1,0,0,1,1,0,1,2,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8378,1,0,35,25,0,4,1,3,2,Other,12,6,6,1,0,2,5,0,0,2,4,0,0,2,1,1,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8379,1,1,25,22,0,4,1,1,3,Other,12,4,6,1,2,0,4,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8380,1,1,30,19,1,6,999,3,0,Property,12,10,6,0,3,5,5,1,1,2,4,0,1,2,1,0,0,0,1,1,0,0,TRUE,FALSE,1,0.701741735
8381,1,1,30,16,0,7,4,3,0,Drug,12,6,1,0,0,2,5,0,0,3,0,0,0,2,1,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
8382,1,1,25,8,0,7,9,3,0,Violent/Sex,48,4,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
8384,1,0,25,16,0,8,4,3,0,Property,12,10,6,2,5,0,5,0,1,3,3,1,3,0,1,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8385,0,0,30,2,999,7,4,2,1,Drug,36,6,6,0,4,1,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8389,1,1,50,8,0,2,1,1,1,999,24,7,6,1,5,4,2,0,0,2,2,0,2,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8390,1,1,50,25,0,3,1,2,2,Property,12,10,6,1,5,1,5,0,0,3,4,1,3,1,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8393,1,0,50,14,0,4,1,2,0,Violent/Non-Sex,48,10,6,1,4,2,5,0,1,3,4,1,3,1,1,0,1,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8394,1,0,30,25,0,6,4,2,0,Violent/Non-Sex,36,10,6,2,4,4,3,0,0,0,4,1,1,1,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8395,1,0,35,17,0,10,9,2,0,Property,24,10,6,0,5,2,5,0,0,2,3,0,3,1,1,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8396,1,1,30,24,0,7,4,3,1,Drug,12,7,6,2,0,4,5,0,1,1,4,1,0,2,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8397,1,0,50,17,0,7,4,2,3,Other,36,10,6,2,3,2,4,1,1,2,4,1,1,0,1,1,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8398,1,1,25,15,1,7,4,2,3,Violent/Non-Sex,24,5,2,2,0,1,4,0,0,3,1,1,0,1,1,0,0,0,0,0,1,1,TRUE,FALSE,1,0.701741735
8399,1,1,50,19,0,2,1,3,0,999,12,9,6,0,3,5,5,0,0,1,4,0,2,0,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8400,1,1,25,8,0,9,9,3,0,Property,48,6,2,0,4,0,0,0,1,2,1,0,3,0,0,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8401,1,0,50,3,0,3,1,1,0,Violent/Non-Sex,24,5,0,1,0,1,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
8402,1,1,25,20,0,9,9,3,3,Property,24,5,6,0,2,5,1,0,0,2,4,0,1,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8403,1,1,30,8,0,8,4,3,1,Violent/Non-Sex,24,10,6,0,0,5,5,0,0,0,4,0,0,2,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8405,1,1,25,20,0,10,9,2,0,999,36,3,1,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8406,1,0,45,23,0,5,1,2,0,Drug,12,10,5,1,4,5,1,0,1,3,4,0,2,1,0,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8407,1,1,25,20,0,9,9,2,2,Violent/Non-Sex,36,10,3,1,5,3,1,0,1,3,2,1,2,1,0,0,1,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8413,1,1,35,8,1,7,4,3,3,Property,24,8,5,0,4,2,5,0,0,3,1,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8414,1,0,50,16,0,5,1,3,0,Drug,24,10,6,3,5,5,1,0,1,3,4,0,3,2,0,0,0,1,0,1,1,0,FALSE,TRUE,1,0.298258265
8416,1,0,25,17,1,10,9,3,3,Other,24,9,5,0,0,4,5,0,1,0,3,0,0,2,0,0,1,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8418,0,1,35,2,999,5,1,1,3,Property,12,10,6,3,5,2,5,0,0,3,4,1,3,1,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8419,1,0,25,17,0,6,4,3,3,999,48,4,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8420,1,1,50,8,0,2,999,3,3,Property,12,10,6,0,5,1,5,0,0,3,2,0,3,1,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8422,1,0,35,17,0,7,999,2,1,Property,12,10,6,3,5,1,5,1,0,3,4,1,2,0,1,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8423,1,1,35,7,0,6,4,3,1,999,24,4,2,1,0,4,1,0,0,1,1,0,0,2,0,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
8425,1,1,50,5,0,1,1,1,3,Drug,12,5,5,0,2,2,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8426,1,0,50,15,0,2,1,3,0,Violent/Non-Sex,24,5,6,3,0,2,4,0,1,0,4,1,0,0,0,1,1,0,0,0,0,0,TRUE,FALSE,1,0.701741735
8427,1,1,40,8,0,5,1,1,3,Other,12,10,6,2,5,3,5,1,0,2,4,0,3,1,1,0,0,0,0,1,0,1,TRUE,FALSE,1,0.701741735
8429,1,0,35,17,0,4,9,2,2,Drug,48,3,2,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8430,1,0,50,17,0,2,1,2,0,Property,12,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
8431,1,0,40,14,0,6,4,2,3,Property,24,9,3,1,4,1,4,1,0,3,4,0,3,1,1,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8432,1,1,45,1,0,4,1,2,0,Violent/Non-Sex,48,10,0,2,2,2,5,0,0,3,1,1,2,2,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8433,1,0,40,3,0,3,9,2,2,Violent/Sex,36,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
8435,1,0,40,12,0,3,1,2,0,999,12,3,6,1,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8436,1,1,50,10,0,6,4,2,0,Property,24,10,2,0,5,1,2,0,1,3,1,0,3,0,1,0,1,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8437,1,1,35,11,0,7,1,3,3,Drug,36,10,1,1,2,5,2,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
8440,1,1,50,1,0,10,9,1,0,Property,24,10,5,1,5,0,1,0,0,2,2,0,3,0,1,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8441,1,0,30,17,0,6,1,3,2,999,12,9,5,0,2,3,2,0,0,2,3,0,1,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8442,1,1,30,23,0,9,1,2,1,Violent/Non-Sex,48,10,6,3,1,5,5,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,FALSE,TRUE,1,0.298258265
8446,1,0,45,24,0,3,1,2,0,Property,36,4,2,0,3,0,1,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,FALSE,TRUE,1,0.298258265
8447,1,1,50,10,0,2,4,3,3,Property,24,10,6,3,5,4,5,0,0,3,4,1,3,1,1,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
8450,1,1,35,6,0,6,4,2,2,Drug,24,6,1,0,2,3,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8451,1,1,25,8,0,5,1,3,0,999,24,3,4,2,0,1,3,0,0,1,2,1,0,1,1,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8453,1,0,45,2,0,6,1,2,1,Property,24,5,1,0,3,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
8455,1,1,35,5,0,7,4,2,0,999,36,6,1,0,1,5,3,0,1,2,1,0,0,2,1,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
8456,1,1,35,4,0,6,4,2,0,Other,48,2,5,0,0,4,1,0,0,0,4,0,0,2,1,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8458,1,1,35,8,1,3,999,2,2,999,24,6,6,3,0,5,5,0,1,2,4,1,0,2,1,1,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8459,1,1,25,10,0,5,999,3,0,Violent/Non-Sex,24,7,6,3,3,2,5,1,1,0,4,1,2,2,0,1,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8461,1,1,35,11,1,3,1,2,3,Property,12,10,6,3,3,5,2,0,1,3,2,0,2,2,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8462,1,1,25,23,0,9,9,3,1,Drug,12,4,6,0,2,2,2,0,1,1,1,0,0,2,0,0,1,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8463,1,1,35,14,0,10,9,3,0,Violent/Non-Sex,12,10,4,3,5,0,2,0,0,3,2,1,3,0,0,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
8464,1,0,30,1,0,9,9,3,1,Property,36,7,4,0,5,2,4,0,0,3,4,1,3,2,0,0,0,0,1,1,1,1,FALSE,TRUE,1,0.298258265
8465,1,1,45,8,0,7,4,1,2,Property,48,10,6,2,5,1,3,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
8468,1,0,40,18,0,5,1,2,3,Drug,24,10,6,2,2,5,5,1,1,2,4,1,0,2,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8469,1,1,30,4,0,4,9,1,3,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8471,1,0,25,8,0,10,9,3,3,Property,12,4,4,1,4,0,2,0,0,2,2,1,3,0,0,0,0,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8472,1,1,30,25,0,6,999,3,3,Property,12,10,5,3,5,1,5,0,0,1,3,1,3,0,0,1,0,0,1,1,0,1,TRUE,FALSE,1,0.701741735
8473,1,0,35,5,0,9,9,3,0,Property,24,9,5,1,5,2,2,0,0,1,4,1,3,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8475,1,1,40,10,0,4,1,2,3,Property,24,10,6,3,5,2,5,1,1,3,4,0,3,0,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8476,1,0,30,7,0,9,9,2,3,Property,12,5,4,0,4,1,4,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8478,1,1,40,6,0,4,999,1,1,999,12,6,3,0,2,4,2,0,1,3,1,0,2,2,1,0,1,0,1,1,1,0,FALSE,TRUE,1,0.298258265
8481,1,1,35,1,0,9,9,2,1,Violent/Non-Sex,48,9,4,3,2,4,0,0,0,2,4,1,0,2,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
8483,1,0,25,24,0,5,9,3,0,Other,12,6,6,2,1,3,3,0,1,1,4,1,1,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8484,1,0,35,15,0,1,1,1,1,999,48,4,5,1,0,4,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8485,1,1,45,7,0,7,4,1,2,Property,48,10,2,0,5,5,1,0,0,3,1,0,2,2,0,0,0,0,1,0,0,0,TRUE,FALSE,1,0.701741735
8490,1,1,25,18,0,8,9,3,0,Violent/Non-Sex,48,8,1,1,1,4,3,0,1,2,0,0,1,1,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8491,1,0,45,18,0,3,1,3,0,Drug,24,3,2,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8492,1,0,50,15,1,7,4,2,0,Violent/Non-Sex,36,10,6,3,2,1,1,1,1,3,4,1,1,1,1,1,1,0,0,1,0,0,TRUE,FALSE,1,0.701741735
8493,1,1,30,7,0,7,4,2,0,Property,24,7,3,1,3,1,4,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8494,1,1,30,20,0,6,999,3,0,Property,36,8,6,0,1,5,4,0,0,3,2,0,1,2,0,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8495,1,1,35,18,0,5,4,2,3,Other,12,9,6,1,1,3,4,0,0,0,4,1,0,1,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8496,1,1,25,1,1,10,9,3,0,Violent/Non-Sex,48,3,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8499,1,1,30,20,0,4,1,3,3,Violent/Non-Sex,12,4,6,2,4,1,2,0,0,2,4,1,3,1,1,1,0,0,1,0,0,1,FALSE,TRUE,1,0.298258265
8500,1,1,25,4,1,6,4,3,1,Violent/Non-Sex,48,4,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8501,1,1,35,22,0,8,9,2,2,Other,24,10,6,3,4,4,5,1,1,3,4,1,0,2,1,1,1,0,1,0,0,1,FALSE,TRUE,1,0.298258265
8502,1,1,30,16,1,6,1,2,0,Drug,12,10,4,1,1,1,5,0,1,1,3,1,1,1,0,0,0,0,1,1,0,0,FALSE,TRUE,1,0.298258265
8503,1,1,25,17,0,7,4,2,1,Violent/Non-Sex,12,6,1,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8504,1,1,25,3,1,8,4,3,3,999,24,4,2,2,0,2,2,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,FALSE,TRUE,1,0.298258265
8506,1,0,30,17,0,9,9,2,2,Violent/Non-Sex,12,5,6,1,2,2,5,0,0,1,2,0,2,2,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8507,1,1,50,3,0,5,1,3,0,Property,24,8,3,1,5,2,3,0,0,3,1,0,3,0,1,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8509,1,0,30,3,0,7,9,3,3,Violent/Sex,48,3,1,1,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8511,1,1,50,3,0,3,999,2,3,Violent/Non-Sex,36,5,2,1,1,1,2,0,0,2,2,1,0,1,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8512,0,1,40,3,999,7,4,3,2,Violent/Non-Sex,48,3,2,1,2,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8513,1,0,25,8,0,4,1,3,1,Other,12,3,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8515,1,0,50,24,0,8,9,3,0,Violent/Non-Sex,36,10,1,2,5,3,1,0,0,3,1,1,3,1,0,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
8516,1,1,35,3,0,7,9,3,2,Violent/Sex,48,3,2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,FALSE,TRUE,1,0.298258265
8517,1,0,45,17,0,5,999,3,2,Drug,12,10,6,2,2,5,2,0,1,3,3,0,0,2,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
8518,1,1,25,4,0,10,9,3,0,Violent/Non-Sex,48,6,0,1,1,4,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8519,1,0,30,1,0,6,4,3,1,Other,24,7,2,0,2,3,2,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8521,1,1,25,20,1,1,1,2,0,Other,48,5,0,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8522,1,0,30,19,0,1,1,2,2,Property,24,7,5,1,4,3,2,1,0,3,0,0,2,2,0,0,0,0,1,1,1,0,TRUE,FALSE,1,0.701741735
8524,1,1,25,15,0,10,9,2,0,Property,24,6,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8525,1,0,35,24,0,10,9,2,3,Property,24,9,2,0,5,2,2,0,0,1,0,0,2,1,1,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8526,1,1,30,11,0,10,9,2,1,Property,36,10,0,0,5,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,1,0,FALSE,TRUE,1,0.298258265
8527,1,0,50,16,0,2,1,2,3,Drug,24,3,3,1,0,1,1,1,1,2,2,1,0,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8528,1,1,50,9,0,4,999,1,3,Drug,36,10,5,2,5,5,2,0,0,3,3,0,2,2,1,0,0,1,0,0,0,0,FALSE,TRUE,1,0.298258265
8529,1,1,50,9,0,8,4,1,3,Property,36,10,6,0,5,4,1,0,0,3,3,0,3,1,1,0,0,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8530,0,0,50,7,999,5,1,2,0,Property,24,6,0,0,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8531,1,0,35,14,0,5,9,2,0,Violent/Non-Sex,36,5,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,TRUE,FALSE,1,0.701741735
8533,1,1,50,6,0,6,4,2,3,Property,24,10,6,2,5,0,5,0,1,3,4,1,3,0,1,0,1,0,0,1,1,0,TRUE,FALSE,1,0.701741735
8535,1,0,35,14,0,6,1,2,0,Violent/Non-Sex,48,3,4,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,FALSE,TRUE,1,0.298258265
8537,1,1,25,7,0,8,4,2,0,Property,48,2,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,FALSE,TRUE,1,0.298258265
8538,0,0,25,16,999,8,4,3,1,Drug,12,4,1,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8539,1,0,25,18,1,7,4,3,3,Other,24,2,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8540,1,1,35,19,0,8,4,1,3,999,24,9,4,1,0,4,5,0,0,2,4,1,0,2,1,0,0,0,0,1,1,0,FALSE,TRUE,1,0.298258265
8542,0,0,40,11,999,7,4,3,1,Violent/Non-Sex,24,8,6,3,3,0,5,0,0,2,4,1,2,0,1,0,0,0,1,1,1,1,TRUE,FALSE,1,0.701741735
8543,1,0,45,13,0,5,9,2,0,Other,12,8,5,2,0,5,4,0,0,3,2,0,0,2,0,0,0,0,1,0,0,1,FALSE,TRUE,1,0.298258265
8544,1,0,35,14,0,5,1,1,2,Property,24,10,6,2,5,0,3,0,0,3,2,0,3,0,0,0,0,0,0,1,0,1,FALSE,TRUE,1,0.298258265
8545,1,0,35,4,0,4,1,1,2,Property,12,4,5,0,2,2,4,0,0,1,3,0,1,1,0,0,0,0,0,1,0,0,FALSE,TRUE,1,0.298258265
8546,1,1,45,8,0,4,1,3,0,Violent/Non-Sex,48,4,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE,1,0.298258265
8547,1,0,25,1,0,6,1,2,2,Violent/Non-Sex,24,5,4,1,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0.701741735
8549,1,1,30,3,0,8,9,2,0,Drug,48,6,5,3,2,2,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,FALSE,TRUE,1,0.298258265
8552,1,1,30,20,0,6,4,2,1,Drug,24,1,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,1,0,1,1,0,TRUE,FALSE,1,0.701741735
8553,1,1,25,23,0,10,9,1,2,Violent/Non-Sex,24,4,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,1,0.701741735
