ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim
3334,1,0,50,8,0,6,1,1,2,Violent/Non-Sex,48,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3335,1,0,40,24,0,4,9,2,0,Violent/Non-Sex,36,2,2,1,0,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0
3337,1,1,45,12,0,6,1,2,3,Other,24,10,4,1,5,4,5,0,0,3,4,0,3,2,1,0,0,0,0,1,1,0,0
3338,1,1,45,22,1,4,4,1,3,Violent/Non-Sex,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3339,1,1,35,4,1,6,9,1,3,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3340,1,1,50,17,0,2,1,3,2,Violent/Non-Sex,48,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3342,1,0,50,24,0,2,1,1,3,Violent/Non-Sex,48,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3343,0,0,40,22,999,10,9,2,3,Property,36,10,6,1,5,5,5,1,0,3,4,0,3,2,1,0,0,0,0,1,1,1,1
3344,1,1,50,19,0,4,1,1,3,Violent/Non-Sex,48,5,3,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3345,1,0,40,12,0,10,4,2,3,Violent/Non-Sex,12,10,6,1,5,1,5,1,1,3,4,0,3,1,1,0,0,0,1,1,1,1,0
3346,1,1,35,18,0,8,4,2,3,Property,24,7,6,3,4,3,5,0,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0
3348,1,1,40,20,0,3,1,2,2,Property,12,5,2,1,5,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
3350,1,1,50,14,0,4,1,2,0,Violent/Non-Sex,48,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
3352,1,0,35,12,0,6,4,2,1,Violent/Non-Sex,48,2,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
3353,1,1,35,12,0,3,999,1,3,Violent/Non-Sex,24,5,6,3,1,0,4,1,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0
3356,1,1,40,24,0,7,4,2,3,Drug,48,10,4,2,0,4,5,0,0,3,1,0,0,2,1,0,0,1,0,1,0,0,0
3358,1,1,35,7,0,10,9,2,0,Violent/Non-Sex,36,4,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3359,1,1,35,10,0,6,1,2,1,Violent/Non-Sex,48,6,5,1,5,1,0,0,1,1,3,0,2,1,0,0,0,0,0,0,0,0,1
3361,1,1,45,3,0,8,4,3,3,Property,48,10,6,1,5,4,5,0,0,3,4,0,3,1,1,0,0,1,0,1,0,0,1
3362,0,1,35,14,999,6,1,3,3,Property,24,10,2,0,5,0,3,0,0,3,1,0,3,0,1,0,0,0,0,1,1,1,0
3363,1,0,45,24,0,6,9,3,1,Other,48,4,4,2,1,0,3,1,0,2,4,1,1,0,1,0,0,0,0,0,0,0,0
3364,1,0,35,14,0,9,9,2,0,Violent/Non-Sex,48,10,5,1,5,1,5,0,1,2,2,0,2,0,1,0,0,0,0,1,0,0,0
3365,1,1,35,22,1,7,1,2,3,Drug,48,10,5,0,0,5,3,0,0,0,3,0,0,2,0,0,0,1,0,1,0,0,0
3366,1,1,35,19,0,5,1,3,3,Violent/Non-Sex,36,3,0,1,1,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,1,0,0
3367,1,1,35,3,0,6,4,3,2,Violent/Non-Sex,48,4,4,1,5,2,1,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0
3368,1,1,30,25,0,5,1,1,3,Violent/Non-Sex,36,10,6,3,3,2,3,0,1,3,4,0,1,1,1,0,1,0,0,1,1,0,0
3370,1,1,35,18,0,6,4,3,3,Drug,36,10,6,0,0,5,5,0,0,3,2,0,1,2,1,0,0,0,0,1,0,0,0
3371,1,1,35,11,0,6,1,3,1,999,12,8,5,3,1,4,0,1,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0
3373,1,0,35,6,0,7,4,2,1,Property,48,10,6,0,5,5,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0
3375,1,0,40,24,0,8,9,2,2,Other,48,10,3,1,4,0,5,0,0,3,2,1,2,0,0,0,0,0,1,0,0,1,0
3376,1,1,35,14,0,4,1,2,1,Drug,48,7,6,0,0,4,5,0,0,2,4,0,0,2,1,0,0,0,0,0,0,0,1
3378,1,1,35,22,0,9,1,2,1,Property,36,10,6,3,5,4,5,1,0,1,4,1,3,2,1,0,0,0,0,1,0,0,0
3379,1,1,30,5,0,10,9,1,3,Other,48,6,1,1,3,1,1,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1
3380,1,1,35,25,0,9,1,2,2,Property,48,5,2,1,2,0,3,0,1,2,3,0,3,0,1,0,1,0,0,1,0,0,0
3381,1,1,40,19,0,3,9,1,3,Violent/Sex,48,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3383,1,1,30,2,0,4,9,2,0,Other,12,5,3,2,0,2,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,1,1
3385,1,0,40,17,0,8,4,2,2,Property,24,10,5,0,5,4,5,0,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0
3386,1,1,35,20,0,7,4,2,2,Drug,48,7,6,0,1,5,1,0,1,2,4,0,0,2,1,0,0,1,0,0,0,0,0
3387,1,1,35,19,0,3,999,2,0,Violent/Non-Sex,12,5,1,1,1,3,3,0,0,2,3,1,0,1,0,0,0,0,1,1,0,0,0
3389,1,1,35,3,0,10,1,3,3,Drug,48,7,5,1,1,5,5,0,0,3,2,0,1,2,1,0,0,1,0,1,0,0,1
3391,1,1,30,14,0,9,9,2,0,Property,36,10,4,0,5,0,3,0,0,2,1,0,3,0,1,0,0,0,0,0,1,0,0
3392,1,1,35,23,0,8,4,3,0,Property,48,6,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3393,1,1,35,12,0,7,4,2,0,Property,24,4,6,1,2,0,2,0,0,2,1,1,2,0,0,0,0,0,0,1,1,1,1
3394,1,0,35,23,0,9,9,3,0,Property,24,6,2,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3395,1,0,45,22,0,3,1,1,3,Drug,24,6,2,0,2,4,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0
3398,1,1,30,5,1,1,9,2,2,Property,36,6,1,0,4,2,1,0,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0
3399,1,1,35,24,1,5,1,3,1,Drug,48,5,6,0,0,5,1,0,0,2,4,0,0,2,0,0,0,0,0,1,0,1,0
3401,1,0,50,17,0,6,4,1,3,Violent/Non-Sex,48,2,2,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
3403,1,1,50,2,0,7,4,1,3,Violent/Non-Sex,48,4,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3404,1,1,50,14,0,6,4,3,0,Drug,12,10,1,0,4,5,5,0,0,3,1,0,3,2,1,0,0,0,0,1,1,0,1
3408,1,1,40,16,0,7,9,3,3,Violent/Non-Sex,48,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3409,1,1,45,4,0,4,1,1,1,Property,12,10,6,3,5,0,4,0,1,3,3,0,3,0,0,0,0,0,0,0,1,1,0
3410,1,1,50,23,0,2,999,1,1,Property,24,3,6,2,4,0,0,1,0,2,3,1,3,0,0,1,0,0,0,1,1,0,1
3412,1,1,40,20,0,3,1,2,0,Property,12,10,4,2,5,1,5,0,0,3,2,1,3,1,1,0,0,0,0,0,0,0,0
3413,1,1,40,19,0,9,9,2,3,Drug,36,6,1,0,1,5,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
3414,1,1,45,11,0,7,4,3,0,Property,24,10,5,1,5,5,5,0,0,3,4,0,3,1,0,0,0,0,0,0,0,0,0
3415,1,0,45,22,0,5,999,2,1,Drug,24,9,5,0,1,3,5,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0
3416,1,1,30,21,0,7,1,3,0,Other,48,10,3,2,0,5,3,0,0,3,2,0,0,2,1,0,0,0,0,1,1,0,0
3417,1,1,45,21,0,3,1,2,3,Drug,48,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
3418,1,1,35,4,1,8,9,3,1,Property,24,10,4,1,5,0,5,0,1,2,1,0,2,0,1,0,0,1,0,1,1,0,0
3419,1,1,35,14,0,4,1,2,1,Drug,24,10,6,3,1,5,5,1,0,1,4,1,1,2,1,1,0,1,1,0,0,0,1
3420,1,1,35,18,0,5,9,2,3,Property,48,6,6,1,3,0,4,0,0,3,1,0,1,0,0,0,0,0,0,1,1,1,1
3421,1,1,35,8,1,6,4,2,3,Violent/Non-Sex,24,10,5,1,5,2,5,0,1,3,3,1,3,0,1,0,1,0,1,1,1,0,0
3422,1,1,35,11,0,5,1,2,2,Other,12,10,4,2,3,5,1,0,1,3,2,0,1,2,1,0,1,0,0,1,0,0,0
3423,1,1,30,4,0,7,9,2,3,Violent/Non-Sex,36,8,2,2,1,1,5,1,0,3,1,1,1,1,1,0,0,0,0,0,1,1,1
3425,1,1,50,7,0,5,4,3,3,Drug,24,10,1,0,5,4,3,0,0,3,1,0,2,2,0,0,0,1,0,0,0,0,1
3426,1,1,30,14,0,1,9,3,3,Property,24,10,6,3,4,5,5,1,0,3,4,1,3,2,1,1,0,1,0,0,1,0,1
3428,0,1,40,14,999,5,1,3,3,Property,24,5,2,1,3,1,2,1,0,1,1,1,3,0,0,0,0,0,1,1,1,0,0
3430,1,1,35,6,0,9,1,2,2,Property,12,10,5,1,5,2,5,1,1,3,1,0,3,0,0,0,1,0,0,0,0,0,1
3431,1,1,30,4,0,6,999,2,0,Violent/Non-Sex,36,9,3,1,4,0,5,0,0,3,1,0,3,0,1,0,0,0,0,1,1,1,0
3432,1,1,35,4,1,5,1,3,3,Violent/Non-Sex,48,1,6,1,2,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0
3435,1,1,50,17,0,4,1,2,0,Drug,24,7,4,0,1,5,5,0,0,3,1,0,1,2,0,0,0,0,1,0,1,0,0
3436,1,1,35,12,0,999,9,2,2,Drug,24,10,3,1,1,5,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
3437,1,1,50,19,0,3,1,3,3,Drug,24,8,6,1,0,5,5,0,0,2,4,0,0,1,1,0,0,1,0,1,0,0,0
3438,1,0,30,3,1,7,1,2,3,999,24,4,6,0,0,5,5,0,0,0,4,0,0,2,1,0,0,1,0,1,1,0,0
3439,1,1,30,5,1,6,4,3,1,Drug,48,10,3,3,2,4,5,0,1,3,1,1,2,2,1,0,1,0,0,1,1,0,1
3440,1,1,30,15,0,8,4,3,2,Drug,24,6,3,1,0,5,1,0,0,3,3,0,0,2,1,0,0,0,0,1,1,0,0
3442,1,1,30,6,0,1,1,2,0,Property,24,10,4,0,5,3,4,0,0,2,3,0,3,1,1,0,0,0,0,1,0,0,1
3443,1,0,35,24,0,8,4,2,0,Drug,12,10,6,2,5,3,5,0,0,3,4,0,3,2,1,0,0,0,0,1,0,0,0
3444,1,1,30,6,0,8,9,3,3,Property,36,9,6,2,5,4,3,0,0,3,4,1,3,2,1,0,0,0,0,0,1,1,1
3445,1,0,45,17,0,4,1,3,3,Drug,12,10,5,3,5,4,1,1,0,1,2,1,3,1,0,0,0,0,0,1,0,0,0
3446,1,1,35,14,1,6,4,3,0,999,48,7,6,0,1,5,5,0,0,3,4,0,2,2,1,0,0,0,0,1,0,0,1
3447,0,0,45,21,999,5,9,3,3,Violent/Non-Sex,48,10,6,2,5,1,5,0,0,2,4,1,2,1,1,0,0,0,0,0,0,0,0
3448,1,1,30,16,1,8,4,2,3,Other,48,8,6,0,3,5,3,0,1,2,4,0,2,2,0,0,1,0,0,1,0,1,0
3451,1,1,50,3,0,5,1,3,0,Property,48,4,4,2,2,0,1,0,0,2,3,1,1,0,1,0,0,0,0,1,0,1,1
3452,1,1,45,12,0,10,9,2,0,Property,24,10,6,0,5,5,3,0,0,3,3,0,2,2,1,0,0,0,0,1,0,0,0
3453,1,1,30,3,1,7,9,3,1,999,48,8,1,0,1,4,1,0,0,3,1,0,0,2,0,0,0,1,0,1,1,1,0
3456,1,0,50,20,0,3,999,3,0,Property,12,4,0,0,1,0,3,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1
3457,1,0,45,18,0,3,9,1,1,Violent/Sex,48,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,1,1,30,6,1,10,9,2,1,Property,36,6,4,0,3,2,5,0,1,3,2,0,1,2,1,0,0,1,0,1,0,0,1
3461,1,1,40,10,0,3,9,3,2,999,24,8,2,3,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1
3463,1,1,35,9,0,5,1,3,3,Drug,12,10,6,0,2,3,5,0,0,1,4,0,1,2,0,0,0,0,0,1,0,0,0
3464,1,1,30,22,1,5,1,3,2,Violent/Non-Sex,24,10,3,2,0,4,5,0,1,2,2,0,0,2,1,0,0,0,0,1,1,0,0
3465,1,1,35,8,0,9,9,3,0,Drug,48,8,1,1,0,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0
3466,1,1,30,11,0,7,4,2,3,Other,24,10,3,1,5,2,4,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0
3467,1,0,30,12,0,10,9,3,1,999,48,10,6,0,5,2,5,0,0,3,3,0,3,2,1,0,0,0,0,1,0,0,1
3469,1,0,35,24,0,8,4,2,2,Property,24,9,2,1,3,1,5,0,0,2,3,0,2,1,0,0,0,0,0,1,0,0,1
3473,0,0,50,8,999,2,1,1,3,Other,12,3,6,0,0,2,4,0,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0
3474,1,1,40,3,0,5,9,3,1,Violent/Non-Sex,48,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3475,0,1,30,21,999,5,1,3,0,Drug,24,5,5,0,2,3,1,0,0,0,4,0,1,1,1,0,0,0,0,1,1,1,0
3476,1,0,30,22,1,10,9,3,0,Other,48,10,1,0,5,1,5,0,0,3,0,0,3,1,1,0,0,0,0,1,1,1,1
3478,1,1,30,17,1,7,1,1,1,Drug,24,9,1,0,0,5,4,0,1,2,3,0,0,2,1,0,0,0,0,1,0,0,0
3479,1,0,45,17,0,6,1,2,3,Other,24,10,4,0,0,5,5,0,1,3,3,0,0,2,1,0,1,0,0,1,1,0,1
3480,1,1,45,8,0,4,4,2,0,Property,24,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,1
3482,1,1,30,10,0,10,9,3,2,Other,36,10,1,1,3,5,3,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0
3483,1,1,35,17,0,9,9,2,3,Drug,24,7,3,2,0,4,4,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1
3485,1,1,30,4,0,6,4,3,1,Property,24,6,1,2,2,0,3,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
3486,1,0,50,4,0,3,999,2,0,Violent/Non-Sex,48,9,6,2,5,0,4,0,0,3,4,1,3,0,1,0,0,0,0,0,0,0,0
3487,1,1,35,19,0,4,1,3,3,Drug,12,10,6,3,0,3,5,1,0,3,2,0,0,2,1,0,0,0,1,1,1,0,1
3489,1,1,40,23,0,6,4,2,2,999,48,2,1,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0
3491,1,1,50,25,0,5,9,3,1,Property,48,10,6,2,5,2,5,0,0,3,4,1,3,1,1,0,0,0,0,1,1,1,0
3493,1,0,50,23,0,2,1,2,2,Drug,12,10,6,1,5,4,5,0,0,3,1,0,3,1,0,0,0,0,0,1,1,0,0
3494,1,1,30,6,0,4,999,1,0,Property,12,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3495,1,1,50,5,0,10,9,3,3,Property,48,10,6,3,5,0,1,0,0,3,4,1,3,0,0,0,0,0,1,0,0,0,0
3497,0,1,30,21,999,8,4,1,0,Drug,24,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
3498,1,1,50,12,0,9,4,2,3,Other,24,10,6,1,5,3,5,0,0,3,4,0,3,2,1,0,0,1,0,1,0,0,0
3499,1,1,50,4,0,5,1,3,2,Property,24,10,6,0,5,0,4,0,0,3,4,0,3,0,1,0,0,0,0,1,1,0,0
3500,1,1,50,5,0,7,4,3,3,Violent/Non-Sex,48,7,1,1,3,3,2,0,0,3,1,1,1,2,1,0,0,1,1,1,0,0,0
3501,1,0,50,7,0,5,1,3,0,Other,48,10,5,1,5,1,0,0,0,1,0,0,3,0,0,0,1,0,0,1,1,0,0
3502,1,1,50,12,0,3,999,1,1,Property,24,8,1,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
3504,1,0,50,17,0,5,1,3,2,Drug,36,2,6,0,0,3,2,0,0,1,3,0,0,1,1,0,0,0,0,1,1,0,0
3505,1,1,50,8,0,4,4,2,2,Property,24,10,6,3,5,1,1,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0
3508,1,1,50,18,0,3,9,3,0,Violent/Non-Sex,48,7,1,2,1,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3510,0,1,50,20,999,3,1,2,2,Property,48,10,4,3,5,0,3,1,0,3,2,1,3,0,1,0,0,0,0,0,0,0,0
3511,1,0,50,5,0,10,9,3,0,Property,48,10,6,1,5,4,3,0,0,3,4,0,3,1,1,0,0,1,0,1,1,0,0
3512,1,1,50,1,0,3,1,2,0,Violent/Non-Sex,36,10,6,3,5,2,5,1,0,3,4,1,3,1,1,0,0,0,1,1,1,1,1
3514,1,1,50,17,0,4,1,3,2,Other,24,10,6,1,2,1,5,0,0,3,4,1,1,0,0,0,0,0,0,1,0,0,0
3515,1,0,50,16,0,9,9,2,1,Other,48,10,6,3,4,2,0,0,1,3,1,0,2,0,0,0,1,0,0,0,0,0,0
3516,1,1,50,4,0,1,999,2,0,Property,12,10,6,1,5,0,5,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0
3517,1,1,50,11,0,2,1,3,3,Drug,24,8,3,2,0,5,1,0,0,3,1,0,1,2,0,0,0,0,0,0,1,0,0
3518,1,0,50,5,0,10,9,2,0,Property,48,10,4,1,5,1,1,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,1
3519,1,0,50,7,0,7,4,3,0,Property,24,10,6,1,5,3,4,0,1,3,4,0,3,1,0,0,0,0,1,1,1,1,0
3521,1,0,50,5,0,2,1,2,3,Drug,36,10,6,1,4,5,0,0,0,3,4,1,2,1,0,0,0,0,0,1,1,0,0
3522,1,1,50,23,0,3,1,1,1,Property,24,10,6,3,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,1,1,0,1
3523,1,0,50,12,0,3,1,3,2,Other,36,10,5,1,4,5,1,0,1,1,1,0,1,2,0,0,1,0,0,1,1,1,0
3524,1,0,50,12,1,2,1,1,2,Other,24,6,6,1,1,2,2,1,1,3,4,0,2,1,0,0,1,0,0,1,1,0,0
3525,1,1,50,22,0,5,1,2,0,Property,36,10,1,0,5,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
3526,0,0,50,12,999,6,4,2,0,Other,24,10,5,1,3,5,2,0,1,3,0,0,1,2,0,0,1,0,1,1,1,0,0
3527,1,1,50,11,0,6,4,3,2,Drug,48,10,6,3,5,3,0,0,0,3,3,1,3,2,0,0,0,0,0,1,1,1,0
3528,1,1,50,7,0,4,1,2,3,Drug,24,10,6,3,5,5,5,1,0,3,4,0,3,2,1,0,0,0,0,1,1,0,0
3529,1,0,50,21,0,2,1,3,1,Property,36,6,2,0,2,3,1,0,1,3,2,0,1,2,0,0,1,0,0,0,1,1,0
3537,1,1,50,11,0,10,9,2,0,Property,24,10,6,2,5,1,5,0,0,3,4,1,3,0,1,0,0,0,0,0,0,1,0
3538,1,1,45,7,0,10,9,3,2,Property,48,5,6,3,3,1,0,1,0,2,4,1,2,1,0,0,0,0,0,1,0,1,0
3540,1,0,50,22,0,3,9,3,1,Violent/Non-Sex,48,7,6,3,2,0,2,0,0,2,4,1,1,0,1,0,0,0,0,1,0,1,0
3541,1,0,50,24,0,4,9,3,3,Other,36,6,2,1,2,0,1,0,0,3,1,0,1,0,0,0,0,0,1,1,0,1,0
3543,1,1,50,22,0,5,1,3,0,Violent/Non-Sex,36,10,6,3,3,0,5,1,0,3,4,1,2,0,1,1,0,0,1,1,1,0,1
3544,1,1,50,8,0,3,1,2,1,Property,12,10,6,3,5,1,3,0,0,2,4,1,3,0,0,0,0,0,0,1,1,1,1
3545,1,1,50,7,0,6,4,2,0,Drug,24,10,5,3,5,5,5,0,1,3,3,0,2,2,0,0,0,1,0,0,0,0,0
3546,1,1,50,21,0,8,4,3,1,Property,48,10,1,0,5,0,3,0,1,3,1,0,3,0,1,0,0,1,0,1,0,0,0
3547,0,1,50,12,999,4,999,3,2,Property,24,10,6,2,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,1
3548,1,1,50,4,0,4,1,3,3,Property,24,10,6,3,5,2,5,1,0,3,4,1,3,2,1,0,0,0,0,1,1,0,1
3550,1,0,50,10,0,4,1,2,1,Drug,12,8,6,1,5,2,3,0,0,3,4,1,2,2,1,0,0,0,0,1,0,0,0
3551,1,1,50,3,0,3,1,2,2,Drug,24,10,5,1,5,3,5,0,0,3,1,1,3,1,0,0,0,0,0,0,0,0,1
3553,1,0,50,2,0,2,1,2,0,Violent/Non-Sex,12,10,6,3,3,3,5,0,0,3,4,1,0,2,1,0,0,0,1,1,1,1,1
3554,1,0,50,14,0,1,1,2,3,999,48,10,4,3,5,0,3,0,1,3,4,1,3,0,1,0,0,0,1,0,0,0,0
3555,1,0,50,21,0,2,1,2,0,Drug,12,10,6,1,5,2,4,1,0,3,4,0,3,1,1,0,0,0,0,1,1,0,1
3556,1,0,50,12,0,10,9,2,1,Property,36,10,6,2,5,5,5,0,0,3,4,1,3,2,1,0,0,1,0,1,0,0,1
3557,1,1,50,10,0,7,4,3,3,Property,24,10,3,1,4,5,5,1,1,3,1,0,2,2,0,0,1,0,0,1,1,0,0
3558,1,0,50,4,0,6,4,1,1,Property,48,10,3,0,5,0,3,0,0,3,2,0,3,0,1,0,0,0,0,0,1,0,0
3559,1,1,50,16,0,3,9,3,3,Violent/Non-Sex,48,9,4,3,5,0,3,1,0,3,0,0,3,0,0,0,0,0,0,1,1,1,0
3561,1,0,50,17,0,10,9,2,1,Property,24,10,6,3,5,1,4,1,1,3,4,1,3,0,1,1,0,0,0,0,1,0,0
3562,1,0,50,24,0,10,9,3,0,Property,48,10,6,0,5,2,2,0,1,3,3,0,1,1,0,0,0,1,0,1,0,1,0
3563,1,0,50,6,0,5,999,1,3,999,48,10,6,3,4,5,5,0,0,3,4,0,1,2,1,0,0,0,1,1,0,0,0
3564,1,1,50,25,0,2,999,3,0,Property,24,10,6,2,5,3,5,1,1,3,4,0,3,2,1,0,1,0,1,1,0,0,0
3567,1,1,50,1,0,3,9,1,3,Violent/Non-Sex,48,10,6,3,3,0,2,0,1,1,4,1,0,0,1,0,0,0,0,0,1,1,0
3568,1,1,50,2,0,2,1,3,3,Drug,24,10,6,3,5,5,0,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,0
3570,1,1,50,15,0,5,1,3,1,Property,12,5,4,0,3,1,3,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1
3571,1,0,50,12,0,4,1,3,0,Drug,24,9,5,0,2,5,2,0,0,3,3,0,1,2,1,0,0,0,0,1,1,0,0
3572,1,0,50,8,0,3,9,3,0,999,24,10,6,2,5,0,5,1,0,3,4,1,3,0,0,0,0,0,0,1,0,0,0
3573,0,1,50,15,999,2,1,1,0,Property,12,10,6,1,5,2,1,0,0,3,4,0,3,0,1,0,0,0,0,0,1,0,0
3574,1,1,50,19,0,5,1,3,0,Property,36,4,6,2,1,2,0,1,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0
3576,1,0,50,14,0,1,9,2,0,Other,12,10,4,3,4,0,1,0,0,3,1,0,2,0,1,0,0,1,0,0,0,1,0
3577,1,1,50,11,0,2,1,3,3,Violent/Non-Sex,36,9,5,3,3,0,3,0,0,2,1,1,2,0,1,1,0,0,0,1,1,1,0
3581,1,0,45,2,0,5,1,3,2,Property,24,10,6,2,5,5,5,1,0,3,4,1,3,2,1,0,0,0,0,1,0,0,1
3582,1,1,50,9,0,3,1,2,0,Drug,24,10,4,0,5,2,3,0,0,3,3,0,3,2,1,0,0,0,0,0,0,0,0
3583,1,1,50,11,0,10,9,2,3,Property,36,10,6,2,5,1,4,0,1,3,4,1,3,1,0,0,1,1,0,1,1,1,0
3584,1,1,50,8,0,4,1,3,2,Property,36,10,1,0,5,0,1,0,0,3,1,0,3,0,0,0,0,0,1,1,0,0,0
3585,1,1,50,2,0,2,1,2,3,Property,12,10,6,3,5,5,5,0,0,3,4,1,3,1,1,0,0,0,0,0,1,0,0
3586,1,1,50,25,0,9,9,1,2,Drug,24,10,6,0,5,5,5,0,0,3,4,0,3,2,1,0,0,1,0,1,1,0,1
3587,1,1,50,4,0,3,1,3,1,Drug,12,10,6,3,3,5,5,1,1,3,3,1,2,2,0,0,0,0,0,1,0,0,0
3588,1,1,50,20,0,4,1,3,1,Drug,12,7,2,1,2,3,0,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,0
3590,0,0,50,4,999,2,1,1,0,Property,24,10,6,1,5,3,5,0,0,3,1,1,3,0,0,0,0,0,0,1,1,1,1
3591,1,0,50,17,0,4,1,2,3,Drug,36,10,3,0,1,5,4,0,0,3,2,1,1,2,0,0,0,1,0,1,0,0,0
3593,1,1,50,19,0,2,999,3,3,Drug,36,7,5,0,2,5,5,0,0,3,4,0,1,2,1,0,0,0,0,1,1,0,0
3595,1,1,50,25,1,9,9,3,0,Property,48,10,3,3,5,2,5,0,1,3,3,0,3,2,1,0,1,1,0,0,0,0,0
3597,1,1,50,24,0,999,1,3,3,Violent/Non-Sex,48,10,5,3,2,3,5,1,0,3,4,1,0,2,1,1,0,1,0,1,1,1,1
3598,1,1,50,20,0,3,1,3,3,999,36,10,5,3,5,3,1,0,1,3,2,1,3,2,0,0,0,0,0,1,1,0,0
3600,1,1,50,4,0,3,1,3,0,999,24,8,4,3,4,4,0,0,1,2,1,0,1,2,0,0,0,0,0,1,1,0,0
3601,1,0,50,16,0,2,1,2,0,Violent/Non-Sex,12,6,6,2,1,0,3,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0
3603,1,1,50,12,0,2,1,1,0,Drug,12,10,6,3,1,5,5,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0
